angle_right_shoulder_hip_knee,angle_right_hip_knee_ankle,angle_left_shoulder_hip_knee,angle_left_hip_knee_ankle,angle_right_elbow_shoulder_hip,angle_left_elbow_shoulder_hip,angle_right_wrist_elbow_shoulder,angle_left_wrist_elbow_shoulder,ndright_shoulder,aright_shoulder,ndright_elbow,aright_elbow,ndright_wrist,aright_wrist,ndright_hip,aright_hip,ndright_knee,aright_knee,ndright_ankle,aright_ankle,ndleft_shoulder,aleft_shoulder,ndleft_elbow,aleft_elbow,ndleft_wrist,aleft_wrist,ndleft_hip,aleft_hip,ndleft_knee,aleft_knee,ndleft_ankle,aleft_ankle,pose
153.7,191.4,197.6,189.0,16.0,19.3,280.0,289.8,0.11,310.4,0.14,322.9,0.0,18.0,0.41,343.9,0.69,341.2,0.94,337.2,0.22,356.9,0.41,1.8,0.36,36.7,0.48,353.9,0.73,347.2,1.0,341.2,3.0
162.2,169.8,150.2,174.0,333.4,60.7,76.1,132.4,0.21,184.2,0.42,175.0,0.36,141.9,0.48,186.0,0.73,192.1,1.0,198.1,0.11,230.1,0.1,219.8,0.0,148.4,0.42,197.1,0.71,201.0,0.95,204.0,3.0
151.5,191.6,199.1,188.4,18.7,24.9,271.9,284.3,0.09,308.7,0.11,325.3,0.0,24.6,0.38,345.2,0.68,341.8,0.94,337.5,0.23,356.5,0.42,3.7,0.37,37.7,0.47,354.3,0.73,347.3,1.0,341.3,3.0
163.1,161.7,149.6,177.0,334.8,45.3,75.6,113.2,0.21,181.5,0.43,173.8,0.37,141.7,0.49,184.2,0.76,190.5,1.0,197.9,0.1,224.9,0.1,213.8,0.0,144.5,0.41,195.6,0.71,200.3,0.97,203.0,3.0
151.5,192.5,199.4,188.6,58.2,25.0,237.2,282.2,0.06,311.0,0.05,342.8,0.0,42.2,0.37,346.7,0.67,342.4,0.92,337.7,0.21,358.0,0.41,5.3,0.37,38.9,0.46,355.6,0.72,348.3,1.0,342.1,3.0
157.1,170.9,149.0,175.3,335.5,43.8,77.9,111.9,0.21,184.2,0.43,174.6,0.38,141.8,0.49,184.6,0.73,191.5,1.0,197.9,0.1,226.0,0.1,215.0,0.0,144.3,0.42,195.8,0.71,200.6,0.96,203.6,3.0
149.8,192.1,201.2,188.1,56.3,25.7,235.4,281.2,0.03,309.1,0.02,345.6,0.0,55.9,0.35,348.8,0.66,343.5,0.91,338.4,0.2,1.5,0.41,8.2,0.38,42.5,0.45,357.9,0.71,349.6,1.0,342.7,3.0
156.4,170.0,148.8,175.8,336.0,73.2,78.1,142.3,0.2,180.2,0.44,172.0,0.4,139.3,0.48,182.3,0.74,190.3,1.0,197.3,0.08,226.6,0.06,210.6,0.0,125.9,0.41,194.5,0.71,199.7,0.96,202.8,3.0
147.6,190.7,199.0,193.0,63.6,27.4,229.6,277.5,0.02,315.1,0.01,356.5,0.0,58.2,0.35,350.5,0.65,344.4,0.92,339.1,0.18,3.2,0.4,10.8,0.39,43.3,0.44,359.4,0.72,351.6,1.0,344.1,3.0
156.0,169.6,147.6,173.9,334.9,39.3,82.5,108.8,0.21,180.2,0.44,171.6,0.41,140.4,0.48,181.6,0.74,189.5,1.0,196.4,0.06,220.3,0.07,206.6,0.0,131.6,0.39,191.9,0.69,198.0,0.93,201.8,3.0
151.7,195.9,201.0,196.7,71.0,27.1,214.7,275.4,0.03,315.2,0.0,346.8,0.01,62.4,0.36,349.7,0.66,345.2,0.92,339.4,0.21,1.1,0.43,9.8,0.41,42.2,0.46,359.5,0.72,352.5,1.0,343.8,3.0
143.7,166.0,144.2,174.0,17.8,65.1,92.3,139.3,0.17,187.0,0.44,170.7,0.43,139.9,0.45,179.0,0.72,187.4,1.0,195.8,0.05,222.5,0.03,203.1,0.0,120.0,0.39,190.4,0.68,196.5,0.94,200.8,3.0
147.5,192.2,154.0,194.0,72.8,27.3,218.9,268.4,0.02,318.5,0.0,11.9,0.04,69.2,0.35,352.1,0.65,345.7,0.88,340.4,0.21,359.2,0.44,11.6,0.43,43.0,0.45,0.6,0.7,353.4,1.0,345.0,3.0
136.2,168.5,141.1,175.7,14.3,74.6,92.1,154.1,0.19,188.0,0.45,172.1,0.44,140.3,0.47,178.5,0.72,188.0,1.0,196.4,0.05,228.2,0.0,208.2,0.0,110.6,0.38,191.0,0.69,197.6,0.95,201.4,3.0
144.1,189.3,148.7,193.7,69.8,25.5,225.0,267.5,0.0,325.3,0.01,15.5,0.06,71.7,0.36,354.4,0.66,346.2,0.9,340.8,0.23,358.9,0.47,11.3,0.46,42.1,0.48,1.3,0.73,353.4,1.0,345.1,3.0
148.9,158.3,144.2,173.0,24.3,77.1,97.6,151.0,0.26,184.5,0.54,168.3,0.55,137.3,0.53,179.3,0.78,186.0,1.0,194.3,0.0,216.8,0.0,162.5,0.15,98.8,0.42,185.3,0.7,194.4,0.9,199.3,3.0
146.5,190.4,154.5,206.6,96.5,28.6,186.2,262.8,0.07,313.9,0.0,29.1,0.19,90.2,0.44,352.2,0.68,345.7,0.89,340.2,0.31,358.7,0.55,12.7,0.57,45.2,0.56,1.0,0.77,355.4,1.0,344.8,3.0
137.2,165.9,138.5,177.5,21.1,87.9,100.7,165.2,0.33,191.8,0.57,172.4,0.58,138.1,0.58,182.0,0.79,189.4,1.0,197.1,0.08,241.8,0.0,155.9,0.21,84.1,0.46,188.0,0.71,197.5,0.91,201.7,3.0
146.1,188.1,148.7,202.7,78.8,25.4,211.1,259.8,0.0,326.0,0.05,46.5,0.22,87.1,0.42,356.7,0.68,347.4,0.86,342.3,0.32,1.2,0.58,14.1,0.61,43.0,0.57,3.7,0.78,356.8,1.0,346.9,3.0
151.9,161.8,147.2,171.3,24.7,92.4,97.3,170.9,0.34,188.4,0.59,172.7,0.63,138.1,0.59,183.9,0.8,189.8,1.0,197.1,0.1,261.6,0.0,211.8,0.27,77.5,0.47,191.0,0.71,197.7,0.9,202.3,3.0
145.0,188.9,197.9,195.2,81.5,28.9,203.4,270.6,0.02,301.0,0.0,43.4,0.22,91.8,0.44,352.7,0.68,345.3,0.87,340.1,0.29,3.5,0.6,11.1,0.63,41.6,0.6,358.3,0.8,352.5,1.0,345.9,3.0
152.0,162.8,146.0,173.8,25.3,98.1,100.9,177.3,0.36,186.6,0.6,173.2,0.65,141.0,0.61,183.6,0.81,189.5,1.0,196.4,0.08,246.8,0.0,175.4,0.27,83.9,0.5,190.5,0.71,197.3,0.86,201.2,3.0
142.6,184.6,205.7,187.6,83.4,26.5,205.6,269.6,0.02,298.7,0.0,45.4,0.21,94.5,0.44,351.2,0.67,343.1,0.85,338.4,0.3,358.0,0.6,7.8,0.63,39.4,0.6,356.1,0.81,349.3,1.0,344.0,3.0
144.7,161.9,149.4,180.1,12.4,257.1,91.0,174.8,0.39,188.3,0.67,178.2,0.69,144.4,0.64,183.6,0.82,189.5,1.0,197.3,0.02,228.1,0.0,203.1,0.25,86.5,0.52,191.7,0.7,198.3,0.88,202.0,3.0
224.1,174.1,143.0,202.8,101.3,14.7,190.6,263.6,0.01,315.6,0.0,58.9,0.26,101.5,0.45,353.1,0.67,341.0,0.85,337.3,0.35,351.4,0.66,5.4,0.7,37.2,0.59,357.6,0.81,350.8,1.0,341.9,3.0
156.5,145.2,143.7,185.2,9.2,95.8,90.4,174.4,0.35,190.4,0.63,181.6,0.66,148.1,0.61,185.5,0.82,189.0,1.0,198.3,0.09,256.4,0.0,249.9,0.17,81.5,0.5,197.5,0.69,202.2,0.87,203.8,3.0
116.7,155.8,132.0,195.0,80.2,6.3,214.2,271.3,0.0,317.5,0.0,41.5,0.23,104.9,0.46,0.4,0.69,340.8,0.86,338.6,0.3,1.1,0.68,8.1,0.74,38.8,0.59,4.4,0.8,352.6,1.0,342.4,3.0
171.5,126.0,144.0,183.4,351.6,251.7,86.2,186.0,0.36,197.2,0.69,188.1,0.68,153.6,0.65,192.0,0.82,191.8,1.0,202.7,0.06,264.5,0.0,268.6,0.06,72.1,0.45,202.6,0.66,206.4,0.87,207.9,3.0
239.0,156.3,139.8,210.2,111.1,10.8,188.2,260.3,0.0,127.2,0.15,116.0,0.43,116.7,0.43,6.1,0.64,340.6,0.85,336.5,0.3,353.6,0.71,7.9,0.85,41.8,0.58,0.6,0.83,351.8,1.0,341.4,3.0
184.8,108.9,140.7,186.3,5.4,250.0,81.1,190.8,0.34,195.6,0.74,188.9,0.74,155.4,0.64,192.0,0.83,189.9,1.0,203.0,0.06,272.9,0.0,280.8,0.07,69.8,0.45,203.2,0.65,207.6,0.87,209.1,3.0
234.5,166.2,197.8,232.4,108.5,7.5,187.6,272.6,0.0,221.3,0.05,149.5,0.32,127.7,0.35,348.7,0.61,331.4,0.83,328.2,0.3,343.0,0.69,354.8,0.73,31.7,0.55,349.3,0.77,347.5,1.0,331.6,3.0
176.1,114.3,130.3,198.3,4.8,114.7,80.9,197.3,0.27,200.9,0.69,191.7,0.66,156.6,0.56,195.3,0.78,194.1,1.0,209.0,0.04,284.0,0.0,292.4,0.01,52.5,0.37,206.4,0.62,213.1,0.83,212.6,3.0
229.6,155.4,213.3,218.6,135.3,3.8,165.0,76.5,0.04,277.5,0.0,176.9,0.26,116.4,0.55,341.3,0.68,332.4,0.9,330.4,0.43,343.4,0.81,350.6,0.77,25.3,0.71,347.9,0.87,343.2,1.0,332.4,3.0
174.8,117.4,125.8,201.4,4.7,247.3,79.7,191.6,0.26,203.8,0.69,193.9,0.66,157.6,0.56,197.6,0.78,196.5,1.0,210.6,0.04,293.5,0.0,304.4,0.06,46.3,0.35,207.3,0.6,215.9,0.81,215.5,3.0
233.1,161.5,210.2,227.3,136.1,7.4,163.4,79.7,0.0,253.7,0.01,173.0,0.28,123.0,0.48,344.1,0.67,330.5,0.89,327.4,0.42,340.3,0.79,348.5,0.76,23.6,0.69,344.4,0.86,340.0,1.0,326.4,3.0
162.4,125.7,119.9,196.0,1.9,117.9,77.3,204.6,0.26,202.6,0.75,193.9,0.7,158.6,0.57,195.2,0.82,196.4,1.0,207.6,0.06,290.4,0.04,295.5,0.0,45.4,0.36,205.9,0.61,215.0,0.84,216.2,3.0
58.0,68.6,110.6,99.7,39.8,71.0,221.5,261.9,0.01,24.6,0.15,52.3,0.32,88.1,0.25,37.1,0.33,351.1,0.74,14.4,0.0,53.4,0.43,77.8,0.49,108.5,0.28,39.4,0.66,352.7,1.0,4.6,3.0
147.7,138.7,144.6,160.1,26.0,199.8,129.0,229.4,0.18,213.7,0.55,184.2,0.72,159.1,0.42,202.1,0.73,204.9,1.0,216.4,0.0,342.2,0.07,350.4,0.25,31.0,0.11,203.8,0.41,210.8,0.79,221.5,3.0
108.0,151.1,210.9,212.3,135.6,19.6,162.2,257.0,0.02,258.4,0.0,217.3,0.16,151.5,0.32,339.1,0.5,323.9,0.68,322.9,0.31,334.9,0.7,350.8,0.75,14.7,0.5,339.0,0.85,332.0,1.0,324.8,3.0
131.6,161.4,135.0,156.0,21.9,111.8,143.6,191.6,0.01,196.9,0.56,168.4,0.89,150.9,0.47,183.4,0.73,192.2,1.0,202.5,0.0,335.4,0.09,6.6,0.44,39.7,0.17,186.1,0.53,199.0,0.9,212.5,3.0
234.6,167.9,206.5,236.5,82.9,22.4,218.3,260.0,0.05,258.3,0.0,257.9,0.15,137.9,0.41,334.7,0.66,324.1,0.88,322.1,0.35,335.7,0.81,350.0,0.87,14.4,0.59,337.9,0.9,331.5,1.0,320.0,3.0
153.8,182.2,110.4,188.7,7.8,316.4,136.4,171.8,0.0,157.3,0.39,172.0,0.54,163.1,0.62,167.7,0.89,161.5,1.0,160.0,0.23,71.4,0.56,114.5,0.98,123.5,0.51,159.3,0.51,179.9,0.64,197.7,3.0
236.6,47.1,206.7,35.8,121.4,8.5,193.6,105.1,0.0,207.1,0.03,161.0,0.46,134.3,0.43,345.4,0.61,329.7,0.61,345.9,0.33,336.2,0.79,348.2,1.0,19.9,0.62,342.1,0.9,336.8,0.78,346.8,3.0
129.2,63.8,76.0,209.3,30.8,297.3,186.2,172.5,0.04,137.3,0.29,173.3,0.43,179.0,0.79,165.8,0.96,160.8,1.0,170.7,0.0,96.3,0.48,114.2,0.99,116.5,0.67,169.0,0.54,183.7,0.61,198.2,3.0
146.1,189.3,142.3,194.5,63.6,281.6,91.1,69.1,0.0,125.2,0.12,157.4,0.11,201.8,0.31,232.8,0.62,255.3,1.0,261.1,0.06,120.7,0.23,146.5,0.13,195.3,0.32,228.3,0.63,255.5,0.98,260.6,4.0
202.3,170.7,201.2,174.7,79.8,60.5,78.0,264.6,0.06,55.6,0.19,29.0,0.13,339.0,0.26,302.8,0.63,280.3,1.0,277.1,0.0,43.9,0.11,8.5,0.12,329.0,0.26,298.7,0.62,280.5,0.97,276.9,4.0
135.7,197.9,147.4,189.7,23.5,285.5,197.7,53.9,0.0,122.3,0.11,197.2,0.2,198.7,0.33,234.1,0.56,257.1,0.96,261.8,0.23,160.4,0.48,169.4,0.38,184.2,0.42,216.6,0.65,246.5,1.0,257.3,4.0
207.6,170.1,210.3,173.4,75.0,2.8,309.2,183.7,0.28,21.9,0.54,10.7,0.41,356.5,0.43,325.1,0.64,295.7,1.0,284.5,0.0,71.9,0.14,311.2,0.3,303.5,0.29,302.3,0.58,284.1,0.96,279.5,4.0
145.4,179.0,144.6,178.3,54.9,287.8,103.4,62.0,0.0,162.6,0.22,183.7,0.25,203.2,0.31,233.7,0.62,256.7,1.0,266.0,0.13,137.9,0.41,161.3,0.29,185.8,0.34,221.2,0.63,253.1,1.0,265.3,4.0
214.0,181.4,211.4,179.3,77.9,56.5,56.8,259.2,0.13,44.9,0.43,21.8,0.27,354.9,0.35,315.5,0.63,286.7,1.0,274.6,0.0,24.1,0.2,358.8,0.22,335.9,0.32,304.3,0.62,283.1,1.0,274.4,4.0
142.9,185.9,143.0,185.5,276.8,278.6,74.0,67.0,0.0,135.6,0.19,147.5,0.18,189.1,0.24,218.3,0.58,249.7,1.0,257.3,0.07,112.6,0.24,135.3,0.13,179.8,0.23,213.3,0.57,248.5,1.0,257.1,4.0
215.7,176.1,215.2,176.0,76.8,78.7,68.4,73.5,0.04,70.6,0.21,42.2,0.1,2.8,0.21,324.1,0.58,289.7,1.0,281.7,0.0,51.7,0.18,32.7,0.13,356.9,0.22,321.2,0.57,289.6,0.99,281.4,4.0
176.2,182.0,174.0,183.3,64.7,265.5,104.5,67.0,0.0,127.5,0.08,167.8,0.07,209.6,0.27,257.6,0.63,264.7,1.0,266.5,0.05,117.9,0.17,143.8,0.06,197.1,0.27,255.2,0.63,264.5,1.0,266.6,4.0
184.4,175.5,185.7,175.4,89.9,62.9,76.2,281.3,0.06,58.5,0.15,32.9,0.07,341.5,0.26,283.9,0.62,274.8,1.0,273.2,0.0,41.6,0.13,359.5,0.08,329.7,0.27,283.7,0.62,274.9,0.99,273.2,4.0
198.3,172.0,196.6,183.4,99.9,51.8,54.4,258.1,0.07,44.2,0.24,32.4,0.14,349.9,0.29,302.6,0.62,283.6,1.0,279.5,0.0,16.4,0.1,354.9,0.12,326.2,0.3,300.0,0.64,285.7,0.99,279.6,4.0
165.2,181.4,165.8,185.0,67.3,263.8,95.4,57.1,0.0,160.7,0.1,176.7,0.12,211.3,0.3,244.0,0.65,257.4,0.98,261.4,0.06,134.0,0.21,149.5,0.12,196.3,0.3,241.6,0.65,257.4,1.0,261.0,4.0
155.3,185.1,148.4,193.4,294.5,288.0,108.9,101.3,0.0,146.9,0.23,165.9,0.29,190.7,0.3,223.8,0.61,243.2,1.0,249.8,0.06,142.8,0.28,158.0,0.33,187.3,0.32,217.9,0.59,243.0,1.0,249.8,4.0
212.4,169.3,206.7,171.4,70.4,53.7,64.0,237.7,0.08,23.5,0.4,14.6,0.33,350.7,0.34,324.8,0.62,299.0,1.0,291.3,0.0,35.0,0.17,10.1,0.24,345.2,0.3,316.8,0.6,296.2,0.98,290.7,4.0
188.9,175.8,187.9,176.2,96.8,82.5,66.1,280.2,0.05,56.4,0.18,34.5,0.09,349.0,0.26,289.9,0.62,277.3,1.0,274.6,0.0,22.8,0.1,9.2,0.09,334.4,0.28,288.7,0.62,277.4,0.99,274.7,4.0
168.4,184.5,170.0,184.0,80.3,266.2,82.6,67.8,0.0,136.8,0.09,163.0,0.08,209.5,0.28,252.7,0.6,263.5,0.98,266.2,0.06,114.1,0.18,143.3,0.08,193.8,0.27,253.0,0.61,263.8,1.0,266.3,4.0
182.3,180.0,181.2,178.3,105.9,66.5,63.7,267.7,0.04,59.9,0.16,38.2,0.07,345.1,0.26,282.3,0.65,275.0,1.0,272.8,0.0,22.1,0.1,357.5,0.09,327.1,0.28,282.8,0.65,274.9,0.99,272.8,4.0
170.2,184.9,169.9,184.8,76.9,266.8,88.5,68.3,0.0,132.3,0.08,157.3,0.06,212.0,0.23,249.3,0.61,262.4,0.99,264.6,0.03,113.6,0.11,137.5,0.02,201.5,0.22,250.0,0.62,262.6,1.0,264.6,4.0
186.5,175.1,184.7,174.4,99.1,84.8,75.0,267.2,0.01,61.4,0.07,44.6,0.03,330.2,0.21,287.3,0.62,276.3,1.0,274.9,0.0,42.2,0.05,28.1,0.05,328.2,0.22,288.1,0.61,276.6,0.99,275.0,4.0
166.7,183.7,168.4,185.1,281.6,275.7,72.4,67.8,0.0,134.2,0.16,162.0,0.12,203.4,0.25,241.9,0.63,256.3,0.99,259.4,0.06,120.8,0.21,149.7,0.11,194.0,0.25,240.6,0.63,256.4,1.0,259.3,4.0
195.0,173.0,193.6,174.5,82.7,84.3,67.3,63.3,0.05,62.8,0.21,31.9,0.1,349.7,0.22,302.2,0.61,283.4,1.0,280.5,0.0,45.8,0.17,22.5,0.09,341.7,0.24,299.2,0.62,283.2,0.99,280.3,4.0
190.6,172.6,189.5,171.1,94.0,98.4,69.9,62.6,0.01,61.0,0.13,32.2,0.06,340.6,0.24,285.7,0.63,274.1,1.0,273.1,0.0,27.7,0.14,17.9,0.09,334.5,0.26,287.7,0.63,274.5,0.99,273.2,4.0
167.8,187.5,167.8,186.4,269.5,270.3,67.3,70.3,0.0,143.8,0.16,162.6,0.11,204.2,0.25,250.4,0.62,264.4,0.99,266.2,0.02,117.3,0.16,149.2,0.08,201.0,0.24,251.5,0.63,264.6,1.0,266.2,4.0
140.0,184.1,140.0,182.5,286.4,281.7,86.3,80.9,0.0,147.5,0.36,160.6,0.36,182.7,0.37,219.0,0.68,246.3,0.98,254.9,0.01,135.3,0.33,151.8,0.29,183.3,0.36,218.8,0.63,244.3,1.0,255.8,4.0
225.6,178.6,222.3,175.0,64.5,56.9,75.2,93.8,0.09,37.9,0.43,19.8,0.36,354.7,0.41,329.0,0.65,298.8,1.0,285.3,0.0,41.0,0.23,16.1,0.24,347.1,0.34,322.6,0.61,296.0,0.99,285.7,4.0
212.1,171.7,208.2,167.9,81.8,63.1,75.0,257.7,0.05,61.6,0.19,38.4,0.13,354.3,0.23,317.0,0.56,286.4,0.97,280.3,0.0,37.0,0.11,13.2,0.15,335.2,0.23,308.0,0.58,283.0,1.0,279.6,4.0
148.7,189.9,150.5,187.8,61.4,279.5,103.7,78.9,0.0,148.7,0.12,168.4,0.15,199.2,0.23,227.1,0.56,254.8,1.0,260.2,0.07,118.9,0.21,142.3,0.15,185.4,0.2,220.6,0.53,253.1,0.93,259.5,4.0
188.8,177.8,205.5,173.8,74.3,1.7,282.7,141.4,0.15,38.6,0.33,17.8,0.25,357.2,0.27,314.8,0.58,292.4,1.0,284.5,0.0,177.7,0.06,274.0,0.13,302.9,0.22,287.9,0.63,281.5,0.99,282.0,4.0
169.3,182.3,176.3,177.8,21.8,80.3,233.1,61.5,0.04,35.6,0.02,22.4,0.0,20.9,0.14,268.2,0.57,262.2,0.99,259.8,0.13,128.9,0.31,152.0,0.22,159.9,0.2,225.9,0.6,248.4,1.0,255.4,4.0
201.5,183.4,200.8,185.7,86.6,88.2,72.4,68.4,0.07,70.6,0.22,41.8,0.13,346.5,0.2,309.6,0.58,284.9,1.0,276.7,0.0,40.5,0.16,26.4,0.14,332.5,0.23,306.2,0.57,285.8,0.97,277.0,4.0
127.2,194.5,118.1,210.0,38.4,288.9,122.9,68.1,0.0,144.2,0.15,173.3,0.24,203.7,0.25,212.3,0.51,249.9,1.0,258.6,0.08,106.5,0.28,135.8,0.16,194.3,0.23,202.6,0.4,250.1,0.88,256.3,4.0
162.0,185.9,161.5,189.5,73.3,277.3,82.3,73.2,0.0,130.1,0.15,162.8,0.13,203.9,0.25,241.2,0.6,257.9,1.0,261.3,0.08,122.0,0.22,148.8,0.13,189.6,0.24,236.7,0.6,257.9,1.0,261.2,4.0
213.3,176.0,214.2,176.7,74.9,68.6,75.4,79.6,0.05,55.3,0.23,31.9,0.18,351.4,0.27,321.3,0.59,291.8,1.0,283.3,0.0,34.0,0.17,19.2,0.16,342.3,0.27,318.5,0.59,291.6,0.99,283.3,4.0
214.7,163.0,212.2,166.9,74.8,39.2,68.3,242.6,0.07,55.3,0.23,28.1,0.14,350.0,0.25,313.7,0.55,282.9,1.0,279.0,0.0,33.1,0.12,353.9,0.14,332.8,0.26,307.0,0.57,282.6,0.98,279.1,4.0
145.3,183.6,146.9,185.8,287.6,283.9,76.9,76.0,0.0,137.5,0.16,154.4,0.14,190.5,0.24,219.6,0.59,248.9,0.99,256.7,0.06,122.7,0.23,145.3,0.17,185.8,0.25,217.5,0.6,249.4,1.0,256.7,4.0
216.6,160.9,206.8,168.4,79.0,53.9,66.4,224.8,0.1,38.5,0.43,19.0,0.33,354.9,0.31,316.8,0.59,284.7,1.0,279.1,0.0,32.5,0.2,359.6,0.26,345.4,0.28,305.3,0.61,283.1,1.0,279.0,4.0
149.1,191.4,145.1,197.3,287.3,283.6,103.3,77.3,0.0,148.6,0.2,167.9,0.25,195.0,0.28,234.3,0.61,258.1,1.0,262.2,0.09,137.1,0.39,161.9,0.33,188.4,0.29,226.1,0.59,258.0,1.0,262.8,4.0
152.8,184.1,154.3,185.0,283.8,279.5,70.7,70.4,0.0,138.6,0.18,161.9,0.13,200.0,0.25,234.9,0.59,258.0,1.0,264.3,0.05,125.7,0.21,151.8,0.13,193.8,0.25,233.6,0.6,258.2,1.0,264.3,4.0
207.3,174.8,205.9,176.2,77.6,73.6,73.3,78.6,0.04,50.8,0.2,25.3,0.14,345.4,0.26,307.0,0.6,282.2,1.0,275.8,0.0,36.1,0.16,14.6,0.14,336.9,0.27,303.2,0.6,282.1,1.0,275.8,4.0
150.6,195.0,163.6,185.7,281.1,267.1,128.7,40.2,0.0,80.6,0.13,141.9,0.2,172.1,0.14,247.8,0.5,267.6,1.0,267.1,0.18,145.9,0.51,160.3,0.28,177.3,0.29,225.9,0.57,252.6,1.0,262.1,4.0
198.4,173.0,194.6,175.2,90.2,75.7,48.6,255.1,0.16,38.7,0.46,21.1,0.25,359.2,0.27,311.7,0.52,286.7,1.0,276.5,0.0,91.8,0.17,23.1,0.16,1.7,0.15,283.1,0.49,273.3,0.96,271.8,4.0
190.6,172.9,191.0,170.4,89.0,77.3,75.5,272.8,0.04,61.0,0.15,34.2,0.07,344.1,0.25,288.6,0.63,276.0,1.0,274.4,0.0,41.7,0.1,16.0,0.08,336.4,0.27,288.2,0.63,276.0,0.97,275.1,4.0
165.3,192.9,165.4,192.0,72.0,265.9,95.0,66.8,0.0,137.8,0.11,169.2,0.12,211.2,0.32,251.5,0.67,263.5,0.97,263.6,0.05,117.0,0.19,144.6,0.1,196.5,0.3,250.4,0.68,263.7,1.0,264.0,4.0
164.5,187.4,165.0,188.0,279.1,276.1,77.2,71.8,0.0,143.0,0.15,164.0,0.13,206.2,0.27,244.0,0.63,259.3,0.99,262.0,0.05,123.6,0.2,152.6,0.12,195.3,0.26,243.1,0.62,259.5,1.0,262.2,4.0
197.1,169.3,196.0,171.9,85.6,82.4,70.8,72.3,0.05,58.1,0.2,29.8,0.11,346.1,0.27,295.7,0.62,278.9,1.0,276.9,0.0,46.7,0.14,20.0,0.1,337.0,0.27,293.5,0.63,279.1,0.99,277.0,4.0
166.9,186.3,168.0,186.8,273.1,272.1,62.4,60.8,0.0,141.1,0.18,163.1,0.12,204.8,0.27,248.1,0.62,261.2,0.98,263.5,0.05,122.6,0.22,152.6,0.1,194.6,0.26,247.0,0.62,261.3,1.0,263.6,4.0
192.0,172.0,192.9,175.2,86.3,76.0,64.4,284.7,0.05,53.1,0.21,25.2,0.11,348.3,0.25,294.6,0.64,278.5,1.0,276.6,0.0,59.9,0.15,18.2,0.1,338.9,0.26,291.2,0.63,279.1,0.99,276.8,4.0
189.0,175.6,188.1,176.0,96.6,82.8,66.1,281.5,0.05,56.2,0.18,34.2,0.09,348.5,0.26,289.5,0.62,277.2,1.0,274.6,0.0,23.7,0.1,9.6,0.09,334.1,0.28,288.4,0.63,277.3,0.99,274.6,4.0
167.3,185.5,167.6,186.0,79.4,267.3,83.0,69.0,0.0,136.4,0.1,164.0,0.09,210.1,0.28,252.5,0.6,263.7,0.99,266.1,0.06,113.6,0.18,143.1,0.09,196.7,0.27,252.0,0.6,264.0,1.0,266.3,4.0
109.0,182.4,267.3,179.3,92.0,117.0,186.9,181.7,0.18,63.9,0.44,71.6,0.68,76.4,0.38,24.7,0.7,38.8,1.0,45.2,0.0,340.1,0.21,289.9,0.44,280.2,0.37,13.3,0.47,55.9,0.74,76.3,6.0
93.4,179.2,103.9,181.5,244.3,264.0,177.5,177.2,0.0,195.2,0.2,249.4,0.43,259.9,0.36,165.6,0.49,121.2,0.73,103.3,0.16,117.3,0.44,107.2,0.68,103.3,0.36,157.9,0.69,140.1,1.0,133.9,6.0
100.1,183.7,281.7,172.0,107.6,110.1,185.2,192.2,0.12,63.5,0.35,75.4,0.6,81.7,0.4,8.9,0.69,29.7,1.0,39.9,0.0,325.0,0.24,286.4,0.48,274.1,0.34,4.8,0.33,54.0,0.61,80.0,6.0
79.1,176.8,106.7,168.1,253.9,253.4,168.1,169.8,0.0,207.4,0.24,253.9,0.47,265.7,0.36,174.9,0.4,124.5,0.65,98.1,0.15,116.0,0.4,104.6,0.61,98.0,0.38,167.1,0.69,150.0,1.0,139.1,6.0
129.4,181.7,93.1,181.4,263.5,234.0,172.4,173.3,0.15,104.7,0.4,95.5,0.6,90.5,0.37,151.5,0.69,143.5,1.0,140.8,0.0,219.6,0.24,256.4,0.48,264.7,0.32,156.1,0.4,113.1,0.62,92.0,6.0
265.8,173.9,129.2,180.2,130.5,102.0,186.2,174.0,0.0,328.2,0.22,284.4,0.46,275.2,0.32,27.5,0.39,68.8,0.63,88.1,0.17,76.6,0.39,86.8,0.61,88.8,0.39,30.2,0.69,37.0,1.0,40.2,6.0
150.4,172.0,67.0,176.9,240.4,82.8,173.1,170.7,0.0,194.9,0.18,241.7,0.4,254.1,0.41,154.0,0.73,137.6,1.0,129.3,0.19,107.8,0.45,100.8,0.67,95.8,0.35,138.6,0.52,108.1,0.74,93.5,6.0
293.0,187.5,209.1,187.5,84.9,120.5,188.1,185.5,0.16,72.4,0.41,79.4,0.66,84.7,0.34,39.0,0.53,72.3,0.74,87.2,0.0,336.9,0.21,295.8,0.43,285.9,0.39,24.6,0.71,41.9,1.0,50.5,6.0
117.8,183.9,37.9,175.5,254.3,240.2,172.2,164.4,0.0,199.8,0.25,253.2,0.51,265.1,0.42,176.3,0.66,148.2,1.0,135.8,0.18,117.8,0.47,102.8,0.69,94.0,0.32,160.8,0.43,116.7,0.69,95.4,6.0
36.4,177.6,240.9,174.9,120.0,106.6,190.5,187.6,0.16,60.1,0.46,78.5,0.7,87.0,0.31,17.4,0.4,63.7,0.7,86.1,0.0,333.1,0.26,283.5,0.54,272.5,0.4,2.9,0.66,33.1,1.0,44.3,6.0
